Fecha Respuesta,NPS Recomendacion,Satisfaccion Soporte,Edad,Plan Actual,Funciones Favoritas,Comentarios
2025-08-10 07:10:14,3,4,30,Empresarial,Usuarios,Precio justo - ID:4311
2025-04-11 16:56:03,10,2,21,Empresarial,API,Muy rápido - ID:4312
2025-08-05 09:09:41,8,5,26,Gratuito,"Dashboard, Exportación, Reportes",Podría mejorar - ID:4313
2025-07-21 17:56:37,7,5,31,Empresarial,"API, Dashboard",Muy rápido - ID:4314
2025-05-27 15:50:16,9,3,55,Empresarial,Usuarios,Precio justo - ID:4315
2025-11-13 05:12:31,9,2,28,Pro,Dashboard,Precio justo - ID:4316
2025-02-09 22:16:45,10,5,38,Empresarial,Reportes,Demasiados bugs - ID:4317
2025-03-06 01:32:43,10,2,60,Básico,Ninguna,Excelente servicio - ID:4318
2025-02-18 16:36:28,5,2,49,Gratuito,Usuarios,Podría mejorar - ID:4319
2025-04-20 19:11:04,4,5,30,Básico,"API, Ninguna, Dashboard",Demasiados bugs - ID:4320
2024-12-28 10:49:49,9,4,49,Gratuito,Ninguna,Soporte lento - ID:4321
2025-10-28 13:48:07,8,3,57,Pro,"Usuarios, Reportes",Me encanta el dashboard - ID:4322
2025-04-23 18:42:12,8,3,28,Básico,Reportes,Muy rápido - ID:4323
2025-04-01 19:28:07,6,4,29,Básico,"Exportación, Reportes, API",Me encanta el dashboard - ID:4324
2025-05-29 18:44:30,10,3,37,Gratuito,"Exportación, Usuarios, Dashboard",La interfaz es confusa - ID:4325
2025-05-07 00:54:59,7,5,59,Básico,Reportes,La interfaz es confusa - ID:4326
2025-04-20 10:43:49,9,1,27,Básico,Usuarios,Muy rápido - ID:4327
2024-12-29 03:15:08,8,3,43,Empresarial,Ninguna,Podría mejorar - ID:4328
2025-10-05 11:42:38,9,3,58,Gratuito,"Dashboard, Usuarios",Precio justo - ID:4329
2025-11-05 13:46:04,4,1,43,Empresarial,"Reportes, Ninguna",Soporte lento - ID:4330
2025-04-13 10:33:57,7,4,59,Básico,"API, Reportes",Soporte lento - ID:4331
2025-09-04 12:09:47,8,3,39,Pro,"Exportación, Ninguna, API",La interfaz es confusa - ID:4332
2025-10-07 07:05:14,10,3,27,Gratuito,"Usuarios, API",Excelente servicio - ID:4333
2025-08-11 01:03:13,10,2,50,Básico,"Exportación, Reportes",Soporte lento - ID:4334
2025-05-24 20:33:25,8,2,18,Gratuito,"API, Exportación",Excelente servicio - ID:4335
2024-11-30 13:19:59,10,1,22,Gratuito,"Usuarios, Ninguna",La interfaz es confusa - ID:4336
2025-06-20 07:07:48,8,4,34,Gratuito,"Reportes, Ninguna, API",Podría mejorar - ID:4337
2025-07-10 04:23:45,10,1,44,Gratuito,Reportes,Excelente servicio - ID:4338
2025-03-12 08:44:47,10,4,27,Empresarial,"Reportes, API",Muy rápido - ID:4339
2025-01-12 15:14:00,0,5,53,Gratuito,"Reportes, Ninguna",Precio justo - ID:4340
2025-03-25 18:52:50,10,5,25,Pro,"API, Exportación, Reportes",La interfaz es confusa - ID:4341
2024-12-03 22:12:35,9,2,53,Básico,API,La interfaz es confusa - ID:4342
2025-02-02 09:28:12,10,2,27,Gratuito,"API, Exportación",Podría mejorar - ID:4343
2025-05-17 09:56:02,4,3,50,Gratuito,"Reportes, Usuarios, API",Demasiados bugs - ID:4344
2025-06-23 08:37:30,6,4,61,Básico,"Reportes, Ninguna",Podría mejorar - ID:4345
2025-03-04 06:52:15,9,2,18,Gratuito,Dashboard,Muy rápido - ID:4346
2025-11-07 17:09:54,9,1,60,Empresarial,"API, Dashboard",Excelente servicio - ID:4347
2025-07-19 13:51:02,1,2,43,Empresarial,"Ninguna, Dashboard",Podría mejorar - ID:4348
2025-10-11 05:57:54,10,1,49,Pro,"Dashboard, Usuarios",Podría mejorar - ID:4349
2024-12-23 07:27:28,9,3,56,Pro,"API, Dashboard",Muy rápido - ID:4350
2025-01-11 20:06:16,10,2,24,Empresarial,"API, Reportes",Precio justo - ID:4351
2025-07-11 16:11:29,8,2,61,Empresarial,Reportes,Muy rápido - ID:4352
2025-04-15 12:48:22,10,1,40,Gratuito,"Dashboard, Reportes",Me encanta el dashboard - ID:4353
2025-01-28 18:35:25,9,4,27,Básico,Dashboard,Demasiados bugs - ID:4354
2025-11-13 12:31:22,10,1,62,Gratuito,Dashboard,Excelente servicio - ID:4355
2025-07-16 05:20:37,4,1,46,Básico,"Exportación, Usuarios, API",La interfaz es confusa - ID:4356
2025-10-29 05:58:49,8,3,36,Pro,"API, Ninguna, Usuarios",Soporte lento - ID:4357
2025-02-26 04:04:39,10,2,48,Pro,API,Precio justo - ID:4358
2025-04-17 04:58:05,10,5,43,Gratuito,"Usuarios, Dashboard",La interfaz es confusa - ID:4359
2025-10-31 14:12:17,10,2,58,Empresarial,"Ninguna, Usuarios, API",Demasiados bugs - ID:4360
2025-05-22 04:05:50,3,2,65,Pro,"Exportación, Dashboard",Muy rápido - ID:4361
2025-01-23 12:06:47,10,4,65,Pro,"Reportes, Usuarios, Ninguna",La interfaz es confusa - ID:4362
2025-05-07 16:10:13,7,5,25,Empresarial,"Ninguna, API",Precio justo - ID:4363
2025-04-07 16:42:07,10,1,57,Pro,"Reportes, Ninguna",Excelente servicio - ID:4364
2025-06-21 02:31:54,7,3,63,Básico,"Usuarios, Reportes, Ninguna",Excelente servicio - ID:4365
2025-04-25 00:35:57,10,4,51,Pro,"Exportación, Reportes",Excelente servicio - ID:4366
2025-09-03 20:23:37,2,3,18,Básico,"Exportación, Usuarios",Excelente servicio - ID:4367
2025-09-03 01:19:57,10,5,45,Básico,"Exportación, Dashboard, Usuarios",Demasiados bugs - ID:4368
2025-02-28 12:43:22,8,4,45,Pro,Usuarios,Muy rápido - ID:4369
2025-01-26 19:15:05,5,5,27,Gratuito,"Reportes, Exportación, API",Podría mejorar - ID:4370
2025-03-20 19:43:40,8,5,43,Pro,"Ninguna, Dashboard",Precio justo - ID:4371
2025-11-07 14:41:10,2,4,40,Empresarial,"API, Usuarios",Muy rápido - ID:4372
2025-05-04 06:52:39,9,2,41,Pro,"Exportación, Usuarios, API",Podría mejorar - ID:4373
2025-11-16 23:56:48,10,3,24,Pro,"Usuarios, Exportación, Ninguna",Precio justo - ID:4374
2025-03-19 03:53:01,5,1,18,Básico,"Exportación, Ninguna",Precio justo - ID:4375
2025-07-22 17:02:38,10,3,25,Básico,"Dashboard, Usuarios",La interfaz es confusa - ID:4376
2025-07-21 21:03:40,10,3,54,Gratuito,"Reportes, Usuarios, API",Excelente servicio - ID:4377
2024-12-09 13:11:59,9,3,48,Empresarial,"API, Reportes",Precio justo - ID:4378
2025-08-08 07:23:50,3,3,48,Empresarial,"API, Usuarios",La interfaz es confusa - ID:4379
2025-05-05 18:32:43,2,1,21,Gratuito,Reportes,Demasiados bugs - ID:4380
2025-06-27 09:57:19,8,2,22,Gratuito,API,Me encanta el dashboard - ID:4381
2025-05-30 19:15:27,9,4,44,Pro,"Reportes, Dashboard, Usuarios",Demasiados bugs - ID:4382
2025-04-02 02:03:13,7,1,23,Gratuito,"Reportes, Exportación, Usuarios",Muy rápido - ID:4383
2025-11-12 02:25:08,8,3,46,Empresarial,"Reportes, Dashboard",Excelente servicio - ID:4384
2025-07-03 21:24:04,8,5,41,Pro,"Exportación, Dashboard, Reportes",Muy rápido - ID:4385
2025-06-13 01:17:39,10,4,24,Gratuito,Usuarios,Podría mejorar - ID:4386
2025-07-17 21:35:07,5,4,46,Empresarial,API,La interfaz es confusa - ID:4387
2025-04-27 18:38:14,2,3,22,Básico,"Exportación, Ninguna",Demasiados bugs - ID:4388
2025-11-16 10:46:14,10,5,20,Empresarial,"Exportación, Reportes, Dashboard",Soporte lento - ID:4389
2024-12-15 14:36:33,9,4,63,Empresarial,Dashboard,Precio justo - ID:4390
2025-11-09 17:34:06,2,3,61,Básico,"Reportes, Exportación",Soporte lento - ID:4391
2025-06-09 06:41:18,6,5,54,Empresarial,Reportes,Podría mejorar - ID:4392
2025-08-06 17:37:31,8,2,32,Pro,Reportes,Me encanta el dashboard - ID:4393
2025-08-07 23:14:52,8,3,41,Gratuito,"Dashboard, Exportación",Me encanta el dashboard - ID:4394
2025-01-08 17:47:30,7,5,64,Gratuito,"Usuarios, Ninguna, Reportes",Excelente servicio - ID:4395
2025-11-19 02:25:49,10,5,26,Básico,"API, Dashboard, Usuarios",Me encanta el dashboard - ID:4396
2025-02-09 10:44:13,10,2,36,Empresarial,"Dashboard, Reportes",Demasiados bugs - ID:4397
2025-06-02 05:21:21,8,4,34,Pro,"Exportación, Usuarios, Ninguna",Soporte lento - ID:4398
2025-06-02 12:35:02,9,2,49,Pro,Dashboard,Precio justo - ID:4399
2025-03-27 15:48:48,9,4,27,Pro,Dashboard,Demasiados bugs - ID:4400
2025-10-24 18:48:37,9,1,36,Empresarial,"Usuarios, Ninguna, API",Demasiados bugs - ID:4401
2024-12-10 20:21:36,9,4,29,Pro,"Dashboard, Usuarios",Demasiados bugs - ID:4402
2025-01-06 23:19:26,6,4,29,Gratuito,Reportes,Demasiados bugs - ID:4403
2025-01-03 10:49:58,8,2,54,Empresarial,"Usuarios, Dashboard, Ninguna",Excelente servicio - ID:4404
2025-04-10 05:34:34,10,1,44,Empresarial,Reportes,Soporte lento - ID:4405
2025-05-17 19:37:31,8,5,34,Empresarial,"Exportación, Dashboard, Ninguna",Precio justo - ID:4406
2025-07-27 11:20:03,7,4,47,Básico,"Exportación, Dashboard, Reportes",Podría mejorar - ID:4407
2025-06-18 08:36:36,10,1,25,Básico,"Ninguna, Exportación, API",Soporte lento - ID:4408
2024-12-17 23:05:40,7,4,39,Pro,"Exportación, Ninguna, Reportes",Demasiados bugs - ID:4409
2025-01-02 18:08:08,4,5,33,Empresarial,"Usuarios, Dashboard, API",Soporte lento - ID:4410
2025-01-21 18:28:01,7,1,29,Empresarial,"Exportación, Ninguna",Muy rápido - ID:4411
2024-12-16 02:07:15,10,1,19,Básico,"Dashboard, Exportación",Muy rápido - ID:4412
2025-03-28 21:52:29,4,4,26,Básico,Usuarios,Me encanta el dashboard - ID:4413
2024-12-20 07:10:11,9,3,42,Gratuito,"API, Usuarios, Dashboard",La interfaz es confusa - ID:4414
2024-11-23 11:09:37,10,5,31,Básico,"Reportes, Dashboard, Ninguna",Excelente servicio - ID:4415
2025-08-29 10:53:18,10,5,31,Empresarial,Ninguna,Demasiados bugs - ID:4416
2025-06-21 23:04:34,8,3,21,Gratuito,"Dashboard, API, Usuarios",Demasiados bugs - ID:4417
2025-03-31 11:00:28,10,5,64,Gratuito,Reportes,Demasiados bugs - ID:4418
2025-02-28 19:30:57,10,2,37,Básico,"Ninguna, Reportes",La interfaz es confusa - ID:4419
2025-10-31 19:43:23,6,2,64,Pro,"Reportes, Dashboard",La interfaz es confusa - ID:4420
2025-11-14 23:00:05,4,2,27,Gratuito,"Usuarios, Dashboard, Ninguna",Podría mejorar - ID:4421
2025-10-03 06:42:34,9,4,47,Pro,Usuarios,Podría mejorar - ID:4422
2025-08-18 00:47:17,7,4,39,Básico,"Ninguna, Dashboard",Me encanta el dashboard - ID:4423
2025-06-08 01:07:12,10,5,40,Empresarial,"Usuarios, Ninguna",Me encanta el dashboard - ID:4424
2025-10-12 14:13:34,6,3,37,Básico,"Reportes, Exportación",Me encanta el dashboard - ID:4425
2025-06-30 10:05:12,6,5,53,Básico,"Dashboard, Reportes",Muy rápido - ID:4426
2025-01-26 04:02:40,10,1,32,Pro,"Usuarios, Exportación, Reportes",Precio justo - ID:4427
2025-07-03 05:45:18,0,3,53,Pro,"Usuarios, Reportes, Dashboard",Excelente servicio - ID:4428
2025-10-30 01:25:27,10,3,42,Básico,"Usuarios, Ninguna, API",Soporte lento - ID:4429
2025-07-15 13:58:17,9,1,64,Pro,API,Precio justo - ID:4430
2025-09-14 05:41:11,7,2,33,Empresarial,Reportes,Demasiados bugs - ID:4431
2025-03-17 01:16:35,10,2,46,Empresarial,"Reportes, Ninguna, Dashboard",Muy rápido - ID:4432
2025-07-29 01:52:09,7,1,58,Básico,"Dashboard, API, Reportes",Muy rápido - ID:4433
2025-10-07 21:14:43,8,2,55,Básico,"API, Reportes, Exportación",Excelente servicio - ID:4434
2025-10-25 20:10:40,10,4,53,Básico,"Exportación, API, Usuarios",Demasiados bugs - ID:4435
2024-11-30 22:52:55,1,5,39,Empresarial,Reportes,La interfaz es confusa - ID:4436
2025-10-13 12:07:55,10,2,58,Empresarial,Dashboard,Demasiados bugs - ID:4437
2025-09-03 22:51:33,8,2,30,Empresarial,"Usuarios, Reportes",Soporte lento - ID:4438
2025-06-17 11:39:13,10,1,22,Empresarial,"API, Ninguna",Excelente servicio - ID:4439
2025-01-31 22:51:29,10,3,42,Gratuito,"Reportes, Usuarios, Ninguna",Me encanta el dashboard - ID:4440
2025-09-11 08:48:05,6,4,58,Pro,"Exportación, Reportes, Ninguna",Demasiados bugs - ID:4441
2025-10-18 22:53:01,1,5,23,Pro,"Reportes, Dashboard",Podría mejorar - ID:4442
2024-12-25 12:08:57,9,2,59,Básico,Reportes,Podría mejorar - ID:4443
2025-03-30 04:25:46,9,4,31,Pro,"Dashboard, API, Ninguna",Me encanta el dashboard - ID:4444
2025-11-01 03:47:45,10,2,27,Pro,API,Precio justo - ID:4445
2025-02-15 11:15:20,7,4,18,Pro,API,Demasiados bugs - ID:4446
2024-12-04 16:31:29,8,2,54,Básico,"Ninguna, Usuarios",La interfaz es confusa - ID:4447
2025-09-25 22:55:11,0,1,60,Empresarial,Reportes,Precio justo - ID:4448
2024-12-18 21:13:16,6,2,58,Básico,"Reportes, Exportación",Me encanta el dashboard - ID:4449
2025-10-25 08:00:03,10,4,53,Pro,"Reportes, Usuarios",Demasiados bugs - ID:4450
2025-05-29 20:35:03,10,5,42,Básico,Ninguna,Muy rápido - ID:4451
2024-12-05 11:41:16,5,1,37,Básico,API,La interfaz es confusa - ID:4452
2025-05-01 00:14:29,0,2,35,Pro,"Ninguna, Usuarios",Podría mejorar - ID:4453
2025-09-04 21:00:34,8,3,20,Gratuito,"API, Reportes",La interfaz es confusa - ID:4454
2025-04-15 02:43:38,3,1,51,Pro,"Usuarios, Ninguna, Exportación",Demasiados bugs - ID:4455
2025-10-06 00:18:48,8,1,47,Gratuito,Usuarios,Podría mejorar - ID:4456
2025-03-06 17:04:28,9,3,39,Pro,"Exportación, Dashboard",Me encanta el dashboard - ID:4457
2025-10-13 15:25:16,9,1,22,Básico,"Reportes, API, Ninguna",Podría mejorar - ID:4458
2025-09-21 11:53:58,0,1,49,Empresarial,API,Me encanta el dashboard - ID:4459
2025-04-13 17:29:49,8,1,37,Pro,"Dashboard, Exportación",Excelente servicio - ID:4460
2025-10-10 16:58:39,9,1,26,Empresarial,Usuarios,Soporte lento - ID:4461
2025-06-23 04:46:40,10,4,25,Pro,Exportación,Demasiados bugs - ID:4462
2025-08-09 03:51:33,1,5,47,Básico,Dashboard,La interfaz es confusa - ID:4463
2025-08-28 03:08:41,8,5,44,Pro,"Ninguna, Usuarios, Reportes",Podría mejorar - ID:4464
2025-01-27 00:57:06,4,3,32,Pro,"Reportes, Dashboard, Ninguna",Demasiados bugs - ID:4465
2025-08-03 03:26:37,8,3,22,Básico,"Usuarios, API, Reportes",Soporte lento - ID:4466
2025-04-11 01:28:15,7,4,56,Básico,"Exportación, API, Reportes",Me encanta el dashboard - ID:4467
2025-07-22 05:40:32,7,5,38,Empresarial,API,Demasiados bugs - ID:4468
2025-06-29 00:31:30,8,5,28,Básico,"API, Ninguna",Podría mejorar - ID:4469
2024-12-27 22:39:28,1,5,45,Gratuito,"Dashboard, Exportación",Soporte lento - ID:4470
2025-02-27 01:52:54,9,3,49,Básico,"Reportes, Exportación, Dashboard",La interfaz es confusa - ID:4471
2025-04-24 19:34:17,0,4,22,Empresarial,Reportes,Podría mejorar - ID:4472
2025-06-17 07:52:24,8,2,28,Gratuito,Exportación,Excelente servicio - ID:4473
2025-01-10 14:07:47,8,1,54,Empresarial,"Usuarios, API, Exportación",Podría mejorar - ID:4474
2025-08-15 21:07:09,7,4,21,Pro,"Ninguna, Reportes",Precio justo - ID:4475
2025-10-19 17:16:24,9,5,51,Pro,"API, Exportación, Reportes",Soporte lento - ID:4476
2025-01-16 15:24:59,8,3,44,Empresarial,"Dashboard, Ninguna, Usuarios",Muy rápido - ID:4477
2025-02-18 19:16:45,8,1,29,Gratuito,Ninguna,Precio justo - ID:4478
2025-09-03 16:01:06,8,4,59,Empresarial,"Usuarios, Ninguna",Precio justo - ID:4479
2025-05-10 08:15:02,5,2,19,Pro,"Usuarios, Dashboard, Exportación",Me encanta el dashboard - ID:4480
2025-09-03 20:48:22,6,5,33,Empresarial,"Exportación, Reportes",Precio justo - ID:4481
2025-07-29 14:17:59,10,3,18,Pro,"Usuarios, Ninguna, Dashboard",Podría mejorar - ID:4482
2025-09-29 14:26:37,8,3,19,Gratuito,"Dashboard, API, Reportes",Soporte lento - ID:4483
2025-06-17 13:26:07,10,1,56,Gratuito,"Reportes, Exportación, Usuarios",Precio justo - ID:4484
2025-08-05 20:19:47,9,2,65,Pro,Dashboard,Precio justo - ID:4485
2025-09-30 12:01:44,7,3,51,Pro,"Ninguna, Exportación",Demasiados bugs - ID:4486
2025-07-21 15:41:36,6,4,64,Básico,Reportes,La interfaz es confusa - ID:4487
2024-11-29 19:04:18,9,4,56,Gratuito,"Dashboard, API",Podría mejorar - ID:4488
2025-03-18 17:15:59,8,1,27,Gratuito,Reportes,Precio justo - ID:4489
2025-08-03 21:09:36,7,2,34,Básico,"API, Reportes",Me encanta el dashboard - ID:4490
2025-06-25 22:52:59,9,1,37,Gratuito,"API, Dashboard",Excelente servicio - ID:4491
2025-05-05 22:38:16,7,4,25,Gratuito,"Dashboard, API, Exportación",Podría mejorar - ID:4492
2024-12-08 04:45:26,7,1,51,Empresarial,API,Demasiados bugs - ID:4493
2025-08-06 15:15:14,7,4,23,Básico,API,Excelente servicio - ID:4494
2025-10-19 10:17:17,7,3,58,Básico,"Reportes, Dashboard",Excelente servicio - ID:4495
2025-04-03 05:40:39,5,3,19,Empresarial,"Ninguna, Exportación, Usuarios",Muy rápido - ID:4496
2025-09-20 18:01:47,9,3,56,Básico,"Exportación, Reportes",Excelente servicio - ID:4497
2025-05-09 17:57:54,6,4,43,Pro,"Ninguna, Exportación",Demasiados bugs - ID:4498
2025-05-19 16:17:48,3,4,25,Pro,Ninguna,La interfaz es confusa - ID:4499
2025-03-31 02:49:40,9,3,19,Gratuito,"Reportes, Ninguna",Precio justo - ID:4500
2025-10-05 21:22:24,10,2,43,Gratuito,"Dashboard, Exportación, Usuarios",La interfaz es confusa - ID:4501
2025-05-12 09:58:18,9,3,51,Básico,Usuarios,Demasiados bugs - ID:4502
2025-08-06 07:03:12,6,3,30,Gratuito,Reportes,Precio justo - ID:4503
2025-07-30 00:53:46,10,3,61,Empresarial,"Reportes, Usuarios",La interfaz es confusa - ID:4504
2025-07-24 18:06:33,7,2,44,Básico,"Exportación, API",Podría mejorar - ID:4505
2025-08-20 04:45:42,3,3,24,Gratuito,"Usuarios, Reportes, Ninguna",Excelente servicio - ID:4506
2024-12-29 06:57:20,10,5,61,Básico,"Ninguna, Usuarios",Podría mejorar - ID:4507
2025-11-18 01:30:44,7,1,48,Pro,"Usuarios, Dashboard, API",Podría mejorar - ID:4508
2025-10-09 22:05:16,2,4,20,Gratuito,"Usuarios, Exportación, Reportes",Demasiados bugs - ID:4509
2025-10-17 02:27:34,8,3,28,Pro,Ninguna,Precio justo - ID:4510
2025-10-22 01:36:50,9,3,38,Pro,"Usuarios, API",Me encanta el dashboard - ID:4511
2025-01-11 23:33:40,7,4,25,Empresarial,"API, Ninguna",Soporte lento - ID:4512
2024-12-06 15:47:48,10,1,52,Pro,Reportes,Soporte lento - ID:4513
2025-05-15 21:32:00,3,5,20,Básico,"Dashboard, Exportación, API",Muy rápido - ID:4514
2025-05-02 23:25:24,9,4,65,Pro,"Ninguna, Usuarios",Soporte lento - ID:4515
2024-12-10 16:21:00,8,3,28,Básico,"API, Usuarios",Demasiados bugs - ID:4516
2025-04-24 07:32:57,7,3,37,Empresarial,"Dashboard, Exportación",Muy rápido - ID:4517
2025-07-05 04:25:27,3,1,64,Gratuito,Usuarios,La interfaz es confusa - ID:4518
2024-11-30 18:54:47,7,5,57,Básico,"Dashboard, Ninguna",Muy rápido - ID:4519
2025-05-08 01:43:35,10,3,64,Empresarial,"API, Dashboard",Me encanta el dashboard - ID:4520
2025-03-21 05:53:20,7,2,31,Pro,"Dashboard, Exportación, Usuarios",Precio justo - ID:4521
2025-05-02 02:17:16,10,1,58,Básico,"Ninguna, Dashboard",La interfaz es confusa - ID:4522
2025-09-09 15:41:16,4,3,40,Básico,"API, Usuarios, Dashboard",Podría mejorar - ID:4523
2025-08-11 03:30:22,5,1,58,Básico,"Ninguna, API",Muy rápido - ID:4524
2025-08-20 06:53:00,9,3,60,Básico,Exportación,Precio justo - ID:4525
2025-05-07 02:01:14,10,4,26,Empresarial,"Exportación, API",Precio justo - ID:4526
2025-07-18 08:59:18,8,3,27,Pro,"Ninguna, Dashboard",Precio justo - ID:4527
2025-04-25 20:28:41,7,1,58,Pro,"Dashboard, Reportes",Excelente servicio - ID:4528
2025-10-06 20:57:25,5,1,21,Básico,"Usuarios, Exportación",Podría mejorar - ID:4529
2025-10-29 04:11:12,8,3,47,Básico,"Ninguna, API",Excelente servicio - ID:4530
2025-08-08 19:37:32,8,2,27,Gratuito,Reportes,Me encanta el dashboard - ID:4531
2025-07-13 02:17:55,9,3,57,Gratuito,"Dashboard, Exportación",La interfaz es confusa - ID:4532
2025-10-21 13:50:02,7,4,61,Básico,Ninguna,Me encanta el dashboard - ID:4533
2025-06-19 11:51:03,7,5,25,Empresarial,Dashboard,Demasiados bugs - ID:4534
2025-07-21 08:26:27,1,1,48,Empresarial,"Ninguna, Usuarios",La interfaz es confusa - ID:4535
2025-09-05 07:38:26,5,2,63,Empresarial,"Ninguna, API, Exportación",Soporte lento - ID:4536
2025-07-22 11:41:18,9,5,18,Empresarial,Usuarios,Me encanta el dashboard - ID:4537
2025-05-08 08:35:46,6,2,43,Gratuito,Ninguna,Podría mejorar - ID:4538
2025-08-15 22:51:00,9,5,59,Pro,"API, Dashboard, Usuarios",Precio justo - ID:4539
2025-04-14 07:05:48,0,1,41,Pro,"Ninguna, Reportes",Excelente servicio - ID:4540
2025-06-12 06:13:48,7,4,65,Pro,"Exportación, Dashboard",Me encanta el dashboard - ID:4541
2025-10-23 20:29:33,10,4,51,Pro,Exportación,Me encanta el dashboard - ID:4542
2025-07-18 04:49:05,9,1,41,Básico,"Exportación, Usuarios",Demasiados bugs - ID:4543
2025-07-13 12:49:04,7,3,34,Básico,"Dashboard, Reportes, Ninguna",Precio justo - ID:4544
2025-09-12 17:36:04,0,4,18,Gratuito,Reportes,Me encanta el dashboard - ID:4545
2025-07-24 20:00:16,9,5,62,Gratuito,"Dashboard, Exportación",La interfaz es confusa - ID:4546
2025-10-19 23:28:16,2,4,29,Pro,Exportación,Muy rápido - ID:4547
2025-07-14 01:39:56,9,1,27,Empresarial,Reportes,Precio justo - ID:4548
2025-08-20 01:58:18,8,4,26,Básico,"Ninguna, Exportación",Me encanta el dashboard - ID:4549
2025-08-30 21:32:44,0,3,41,Pro,Usuarios,Precio justo - ID:4550
2025-11-09 04:22:18,10,2,43,Básico,"Dashboard, Ninguna, API",Soporte lento - ID:4551
2025-06-21 20:53:10,6,3,53,Empresarial,"Exportación, API",Podría mejorar - ID:4552
2025-02-18 02:27:53,8,3,49,Pro,"Dashboard, Usuarios",Excelente servicio - ID:4553
2025-06-21 19:46:53,7,4,63,Empresarial,Dashboard,Precio justo - ID:4554
2024-11-22 14:20:02,10,2,37,Empresarial,"Reportes, Dashboard",Precio justo - ID:4555
2025-07-19 12:19:09,9,5,33,Básico,Dashboard,Soporte lento - ID:4556
2025-07-10 03:46:35,6,4,21,Empresarial,"Dashboard, API",Podría mejorar - ID:4557
2025-06-09 22:04:37,8,1,35,Básico,"Usuarios, Exportación, Ninguna",Precio justo - ID:4558
2025-07-11 03:50:29,10,3,19,Empresarial,"API, Reportes",La interfaz es confusa - ID:4559
2024-12-06 01:42:56,10,5,30,Pro,"API, Ninguna",La interfaz es confusa - ID:4560
2025-05-06 02:58:28,10,4,38,Empresarial,"Ninguna, API, Reportes",Podría mejorar - ID:4561
2025-01-04 06:46:04,8,2,65,Empresarial,"Reportes, API, Ninguna",Muy rápido - ID:4562
2025-06-16 01:50:28,1,4,22,Empresarial,"Ninguna, Dashboard, Reportes",Muy rápido - ID:4563
2025-03-08 09:54:13,10,4,22,Pro,"Usuarios, Dashboard",La interfaz es confusa - ID:4564
2025-08-11 06:39:53,6,4,29,Gratuito,"Ninguna, Exportación, Usuarios",Demasiados bugs - ID:4565
2025-03-14 09:13:17,9,4,65,Pro,Usuarios,Soporte lento - ID:4566
2025-10-29 14:10:46,9,4,41,Básico,"Dashboard, Exportación",Me encanta el dashboard - ID:4567
2025-10-01 06:58:38,7,1,19,Pro,"Usuarios, Exportación, API",Soporte lento - ID:4568
2024-12-01 00:09:50,1,2,35,Gratuito,Exportación,La interfaz es confusa - ID:4569
2025-01-09 00:11:46,8,4,34,Básico,"Ninguna, Reportes, API",Demasiados bugs - ID:4570
